Index,Image,wangtao,zzc,wangtao2,zzc2,MOS
1588,movie_0398.jpg,3.2,3.1,3.4,2.1,2.95
1589,movie_2629.jpg,3.4,3.8,3.8,3.3,3.58
1590,game_1243.jpg,2.7,3.1,2.7,2.0,2.62
1591,movie_0014.jpg,3.0,2.7,3.2,1.8,2.68
1592,movie_1726.jpg,2.5,2.0,2.3,1.7,2.12
1593,movie_1334.jpg,1.8,2.2,2.2,1.5,1.92
1594,game_1103.jpg,2.7,2.7,2.4,2.3,2.53
1595,movie_2035.jpg,3.1,2.5,3.5,2.8,2.97
1596,game_0030.jpg,2.0,2.1,3.1,2.0,2.3
1597,movie_2873.jpg,4.2,3.8,4.1,3.6,3.92
1598,movie_0641.jpg,2.9,3.1,3.1,3.7,3.2
1599,game_2961.jpg,2.5,2.9,2.7,2.7,2.7
1600,movie_0687.jpg,3.3,3.1,3.7,3.2,3.32
1601,game_0324.jpg,3.5,2.8,3.7,3.0,3.25
1602,movie_2078.jpg,2.8,2.6,3.0,2.2,2.65
1603,movie_1276.jpg,3.1,2.6,3.8,2.6,3.02
1604,movie_0836.jpg,2.7,2.3,2.8,2.3,2.52
1605,movie_0288.jpg,2.8,2.7,3.2,2.8,2.88
1606,game_0989.jpg,2.3,2.2,3.1,1.9,2.38
1607,movie_1184.jpg,3.3,2.3,3.5,2.7,2.95
1608,movie_2845.jpg,3.7,3.2,3.4,3.3,3.4
1609,game_2118.jpg,2.1,2.3,1.8,2.1,2.08
1610,game_2624.jpg,1.8,2.1,1.1,1.3,1.58
1611,movie_0745.jpg,2.5,2.5,2.2,0.8,2.0
1612,game_0007.jpg,2.7,2.6,2.9,2.9,2.78
1613,movie_2274.jpg,3.2,2.8,3.6,2.1,2.92
1614,game_0622.jpg,2.4,2.7,2.2,1.4,2.17
1615,movie_1620.jpg,3.1,2.8,3.1,2.2,2.8
1616,game_1081.jpg,3.4,2.1,2.7,2.2,2.6
1617,game_2378.jpg,3.1,3.5,3.2,1.9,2.92
1618,game_0342.jpg,2.3,2.3,1.9,1.3,1.95
1619,movie_1560.jpg,3.1,2.3,3.6,2.7,2.92
1620,game_0021.jpg,2.5,1.2,3.0,1.2,1.98
1621,game_0302.jpg,2.3,2.1,2.2,1.2,1.95
1622,game_2523.jpg,2.2,2.2,2.3,1.7,2.1
1623,game_0943.jpg,3.0,2.7,3.1,1.7,2.62
1624,game_0599.jpg,3.2,3.0,3.3,2.4,2.98
1625,movie_1044.jpg,2.6,2.3,2.2,2.0,2.28
1626,movie_2339.jpg,2.3,2.7,2.6,1.6,2.3
1627,game_0226.jpg,3.0,2.5,2.9,2.7,2.78
1628,game_2273.jpg,2.3,2.1,3.2,2.3,2.48
1629,movie_1854.jpg,3.0,2.2,3.6,2.6,2.85
1630,movie_1746.jpg,1.3,1.9,1.9,1.8,1.72
1631,game_1571.jpg,1.9,2.0,1.8,1.6,1.83
1632,game_0203.jpg,2.6,2.8,2.2,2.1,2.43
1633,movie_0950.jpg,1.2,2.7,1.2,1.5,1.65
1634,game_2358.jpg,1.0,2.3,1.5,1.3,1.52
1635,movie_2639.jpg,4.2,4.4,4.1,3.9,4.15
1636,movie_1814.jpg,3.7,3.1,3.6,3.2,3.4
1637,game_1630.jpg,0.9,1.9,1.1,1.3,1.3
1638,game_2933.jpg,0.5,1.5,1.2,1.1,1.08
1639,movie_2594.jpg,2.8,3.5,2.7,2.7,2.92
1640,movie_1654.jpg,1.9,1.7,3.2,1.8,2.15
1641,game_1107.jpg,1.3,1.0,1.4,1.4,1.27
1642,game_1348.jpg,2.9,2.8,3.1,1.8,2.65
1643,movie_0343.jpg,3.4,3.0,3.2,1.8,2.85
1644,movie_0645.jpg,2.3,2.7,2.8,1.9,2.42
1645,movie_1841.jpg,2.9,2.8,3.6,2.0,2.82
1646,game_0230.jpg,2.8,2.2,4.2,2.2,2.85
1647,game_2548.jpg,1.8,2.7,2.2,1.6,2.08
1648,movie_0181.jpg,2.7,3.4,2.8,3.2,3.02
1649,movie_2505.jpg,3.3,3.3,3.2,3.3,3.28
1650,movie_2654.jpg,3.4,2.7,3.6,2.7,3.1
1651,movie_1929.jpg,3.3,2.3,3.7,1.9,2.8
1652,game_2806.jpg,1.4,1.9,2.2,1.3,1.7
1653,game_2894.jpg,2.8,2.7,2.7,1.8,2.5
1654,movie_0101.jpg,2.2,2.0,2.1,1.7,2.0
1655,movie_1407.jpg,2.4,2.7,2.0,1.8,2.22
1656,movie_2785.jpg,4.1,3.5,4.7,3.7,4.0
1657,game_2837.jpg,1.2,0.9,0.8,0.9,0.95
1658,movie_2262.jpg,2.7,1.9,2.8,2.0,2.35
1659,movie_1512.jpg,3.4,2.2,3.2,2.7,2.88
1660,movie_1781.jpg,2.8,3.3,3.4,3.2,3.18
1661,game_2948.jpg,0.7,0.8,0.7,1.3,0.88
1662,game_2526.jpg,1.3,2.0,1.8,1.4,1.62
1663,movie_2071.jpg,3.2,3.6,3.6,3.6,3.5
1664,game_2482.jpg,1.7,2.0,2.3,2.2,2.05
1665,movie_0052.jpg,2.9,2.8,2.8,2.0,2.62
1666,movie_2295.jpg,2.5,3.0,3.1,2.0,2.65
1667,movie_1389.jpg,2.5,2.8,2.3,2.1,2.42
1668,game_1319.jpg,2.1,2.2,1.6,1.6,1.88
1669,game_2252.jpg,2.7,2.5,3.1,2.2,2.62
1670,movie_0054.jpg,2.9,2.6,3.5,2.8,2.95
1671,movie_2413.jpg,3.0,3.5,3.6,3.3,3.35
1672,game_0636.jpg,0.2,0.9,0.3,1.0,0.6
1673,movie_0729.jpg,1.2,2.1,2.2,0.9,1.6
1674,movie_0149.jpg,2.8,2.5,3.1,1.9,2.58
1675,movie_2239.jpg,3.1,2.9,3.4,2.2,2.9
1676,game_2092.jpg,1.3,1.6,1.6,1.5,1.5
1677,movie_1079.jpg,2.9,3.6,3.2,3.3,3.25
1678,game_0713.jpg,3.1,1.7,2.5,1.8,2.28
1679,game_2556.jpg,2.4,1.7,2.2,1.7,2.0
1680,movie_0903.jpg,2.9,2.0,3.0,2.1,2.5
1681,game_0432.jpg,2.3,2.9,3.3,2.1,2.65
1682,movie_2088.jpg,3.6,3.4,3.2,3.1,3.32
1683,game_0460.jpg,2.7,2.8,3.6,2.9,3.0
1684,game_0009.jpg,1.3,1.2,1.7,1.7,1.48
1685,game_2074.jpg,2.9,3.0,3.4,2.6,2.98
1686,game_2758.jpg,1.3,1.1,1.2,1.7,1.33
1687,movie_1691.jpg,1.3,2.0,3.1,3.2,2.4
1688,game_0553.jpg,2.4,2.7,3.2,1.9,2.55
1689,movie_2583.jpg,2.7,2.7,3.2,2.1,2.68
1690,game_1137.jpg,2.9,3.0,2.6,1.8,2.58
1691,game_0645.jpg,3.2,3.3,3.3,2.9,3.18
1692,movie_0828.jpg,3.0,3.5,3.3,2.9,3.18
1693,game_0794.jpg,0.7,1.0,1.1,1.8,1.15
1694,movie_0473.jpg,2.5,2.1,2.3,1.6,2.12
1695,game_0096.jpg,2.9,3.4,3.1,3.0,3.1
1696,movie_1050.jpg,3.0,2.9,0.9,3.0,2.45
1697,movie_0381.jpg,2.9,1.8,3.6,2.0,2.58
1698,movie_2784.jpg,3.6,3.1,4.6,3.6,3.72
1699,movie_1467.jpg,3.7,2.9,2.8,2.7,3.02
1700,game_1704.jpg,2.5,2.9,2.3,2.2,2.48
1701,movie_1557.jpg,2.1,2.0,1.9,2.0,2.0
1702,movie_2762.jpg,3.9,3.8,4.4,3.0,3.78
1703,movie_1339.jpg,3.3,2.4,3.6,2.8,3.02
1704,movie_0264.jpg,2.6,1.9,3.4,2.2,2.53
1705,game_1321.jpg,1.8,2.0,2.2,1.5,1.88
1706,movie_0995.jpg,2.9,2.9,3.4,2.8,3.0
1707,movie_1283.jpg,3.0,3.4,3.8,3.4,3.4
1708,movie_1477.jpg,0.7,2.2,1.2,1.3,1.35
1709,movie_1783.jpg,3.3,2.1,3.1,1.4,2.48
1710,game_2712.jpg,1.5,1.8,1.9,1.8,1.75
1711,game_2521.jpg,1.2,1.4,1.1,1.2,1.22
1712,movie_2140.jpg,2.8,1.7,3.2,1.9,2.4
1713,game_1430.jpg,0.8,2.1,1.1,1.3,1.32
1714,movie_2459.jpg,2.9,3.0,3.2,3.4,3.13
1715,game_0583.jpg,2.0,2.3,2.2,1.3,1.95
1716,game_1040.jpg,1.5,2.2,1.8,1.4,1.72
1717,movie_1971.jpg,1.8,2.3,2.8,1.9,2.2
1718,game_2474.jpg,2.5,1.6,2.8,1.7,2.15
1719,movie_2836.jpg,3.8,3.5,4.3,3.8,3.85
1720,movie_0168.jpg,2.4,2.3,1.8,1.4,1.97
1721,game_2656.jpg,1.5,1.8,2.0,1.7,1.75
1722,movie_0495.jpg,2.8,2.9,3.4,1.7,2.7
1723,movie_2712.jpg,3.6,4.2,4.2,3.8,3.95
1724,movie_2271.jpg,2.8,2.8,3.7,2.3,2.9
1725,game_0447.jpg,3.1,2.7,1.8,1.9,2.38
1726,game_0833.jpg,2.2,2.7,1.7,1.9,2.12
1727,movie_1875.jpg,3.3,2.9,3.2,2.8,3.05
1728,movie_2198.jpg,3.4,3.4,3.7,3.0,3.38
1729,movie_2627.jpg,4.3,4.2,4.2,3.7,4.1
1730,game_1400.jpg,3.8,2.7,2.2,1.8,2.62
1731,movie_2832.jpg,4.4,3.8,4.4,3.2,3.95
1732,movie_1270.jpg,3.2,2.4,3.3,2.5,2.85
1733,movie_0354.jpg,3.7,3.1,3.4,2.7,3.23
1734,movie_1831.jpg,3.4,2.7,3.6,2.2,2.97
1735,game_1046.jpg,3.0,2.4,2.2,2.9,2.62
1736,game_2821.jpg,2.5,2.1,2.1,1.6,2.07
1737,movie_2551.jpg,2.5,2.1,3.8,1.8,2.55
1738,movie_0597.jpg,1.3,2.3,3.1,1.8,2.12
1739,movie_0605.jpg,1.3,2.2,2.9,1.7,2.02
1740,game_1034.jpg,2.7,3.1,3.1,2.6,2.88
1741,movie_1567.jpg,1.7,1.4,2.2,1.8,1.78
1742,movie_0070.jpg,3.5,2.8,3.1,2.7,3.03
1743,game_0173.jpg,2.0,1.2,1.4,1.3,1.48
1744,movie_0068.jpg,2.9,2.8,3.3,2.0,2.75
1745,game_1659.jpg,1.1,1.1,1.7,1.4,1.33
1746,game_0114.jpg,1.4,1.2,1.3,1.3,1.3
1747,movie_2049.jpg,3.5,2.3,3.7,1.4,2.72
1748,game_0425.jpg,2.3,2.0,2.8,1.4,2.12
1749,game_2777.jpg,2.3,2.0,2.0,2.0,2.08
1750,movie_2404.jpg,2.7,2.6,3.3,2.1,2.68
1751,movie_2254.jpg,4.2,4.5,4.5,4.2,4.35
1752,movie_1848.jpg,2.7,2.6,3.2,2.3,2.7
1753,movie_2626.jpg,4.4,3.7,4.2,3.4,3.92
1754,game_0105.jpg,2.0,2.8,2.1,1.8,2.18
1755,movie_2402.jpg,2.1,2.6,3.0,1.9,2.4
1756,movie_2369.jpg,3.7,2.7,3.7,2.1,3.05
1757,movie_1912.jpg,3.2,3.1,3.7,2.9,3.22
1758,game_2968.jpg,0.6,1.1,0.7,1.2,0.9
1759,game_2306.jpg,0.8,1.5,1.5,2.0,1.45
1760,movie_0858.jpg,0.2,1.3,2.7,1.7,1.48
1761,movie_1528.jpg,3.7,3.1,2.9,3.1,3.2
1762,game_2133.jpg,2.9,2.3,2.2,2.1,2.38
1763,movie_1177.jpg,2.1,2.2,2.8,1.7,2.2
1764,movie_2097.jpg,3.7,3.5,3.3,3.3,3.45
1765,movie_2781.jpg,2.8,1.4,2.8,1.4,2.1
1766,game_1833.jpg,2.9,2.2,3.1,1.8,2.5
1767,game_2568.jpg,2.5,2.8,3.1,2.0,2.6
1768,movie_2560.jpg,3.6,2.4,3.3,1.9,2.8
1769,movie_2102.jpg,0.8,2.0,2.1,1.3,1.55
1770,movie_1522.jpg,2.3,2.7,1.9,1.3,2.05
1771,game_1509.jpg,3.1,3.2,4.2,3.0,3.38
1772,movie_2799.jpg,4.3,3.8,4.2,3.3,3.9
1773,movie_1279.jpg,3.8,2.4,3.6,2.6,3.1
1774,game_1652.jpg,0.7,1.7,1.2,1.2,1.2
1775,movie_1252.jpg,1.7,2.8,3.1,1.5,2.28
1776,game_1577.jpg,2.7,2.7,2.8,1.9,2.52
1777,movie_2968.jpg,3.4,3.1,4.2,2.6,3.32
1778,game_2868.jpg,1.2,1.4,0.8,0.9,1.08
1779,movie_1147.jpg,1.7,3.0,1.3,2.0,2.0
1780,movie_0954.jpg,1.3,2.7,3.1,2.3,2.35
1781,movie_1011.jpg,2.6,2.7,3.2,2.1,2.65
1782,game_0177.jpg,2.4,2.2,1.9,1.9,2.1
1783,game_0386.jpg,2.3,2.9,3.2,1.7,2.52
1784,movie_1178.jpg,2.8,3.2,3.1,3.3,3.1
1785,game_0475.jpg,0.6,2.0,1.5,1.8,1.48
1786,movie_2047.jpg,2.8,3.5,2.9,2.1,2.82
1787,movie_2565.jpg,2.5,2.3,2.9,1.9,2.4
1788,game_0322.jpg,2.3,1.7,1.9,1.9,1.95
1789,game_2840.jpg,1.2,1.0,0.2,0.9,0.82
1790,game_0193.jpg,2.5,2.7,1.2,1.7,2.02
1791,game_2638.jpg,2.4,2.0,1.4,1.8,1.9
1792,movie_2009.jpg,2.6,3.0,3.6,2.7,2.97
1793,movie_0078.jpg,2.0,2.3,2.2,2.4,2.22
1794,game_0665.jpg,3.0,2.3,3.7,2.2,2.8
1795,game_2947.jpg,0.7,0.9,1.7,1.2,1.12
1796,game_0431.jpg,1.4,1.6,1.8,1.2,1.5
1797,game_1031.jpg,2.7,2.7,3.3,2.1,2.7
1798,movie_2667.jpg,3.8,2.8,4.2,2.9,3.42
1799,game_2356.jpg,3.1,2.7,3.6,2.5,2.98
1800,movie_1865.jpg,2.7,3.7,3.5,3.3,3.3
1801,game_2805.jpg,0.8,1.4,2.1,1.7,1.5
1802,movie_1152.jpg,3.0,2.7,2.9,2.0,2.65
1803,game_2227.jpg,0.8,1.8,1.4,1.7,1.42
1804,movie_2798.jpg,3.7,4.1,4.2,3.5,3.88
1805,game_0268.jpg,2.6,2.3,3.1,2.3,2.58
1806,movie_0898.jpg,3.5,2.8,2.8,2.2,2.82
1807,game_0748.jpg,1.3,1.4,1.7,1.9,1.58
1808,movie_1229.jpg,3.3,3.2,3.0,3.1,3.15
1809,game_2010.jpg,2.8,3.3,2.7,2.7,2.88
1810,movie_1642.jpg,2.6,2.5,3.1,2.2,2.6
1811,movie_1885.jpg,3.2,2.2,3.1,2.0,2.62
1812,game_2183.jpg,2.8,2.2,3.3,2.1,2.6
1813,game_2938.jpg,0.7,1.5,1.1,1.2,1.12
1814,game_0392.jpg,1.6,2.3,1.7,1.8,1.85
1815,game_2343.jpg,1.8,1.7,1.4,1.2,1.52
1816,movie_0003.jpg,2.7,2.2,2.5,1.8,2.3
1817,game_1328.jpg,1.9,2.2,2.2,1.8,2.02
1818,game_2898.jpg,3.2,2.8,3.5,2.8,3.08
1819,game_0841.jpg,2.4,2.3,3.1,2.1,2.47
1820,game_1553.jpg,1.2,2.5,2.2,1.6,1.88
1821,game_2854.jpg,0.3,0.8,0.8,0.9,0.7
1822,movie_1076.jpg,2.2,2.5,2.8,1.9,2.35
1823,game_1802.jpg,1.6,2.0,2.2,1.7,1.88
1824,movie_1646.jpg,3.2,3.1,3.0,1.8,2.78
1825,movie_0353.jpg,2.9,2.2,3.4,1.9,2.6
1826,movie_2471.jpg,3.8,3.3,4.1,3.3,3.62
1827,movie_2740.jpg,4.3,3.8,4.3,3.6,4.0
1828,movie_0514.jpg,3.9,3.4,3.7,2.3,3.32
1829,game_2060.jpg,2.6,2.4,2.1,1.8,2.22
1830,movie_0534.jpg,3.6,3.6,3.1,3.6,3.48
1831,movie_1113.jpg,3.7,2.8,3.5,3.1,3.28
1832,game_1110.jpg,2.7,2.8,2.9,2.1,2.62
1833,game_0571.jpg,3.1,3.0,2.7,3.6,3.1
1834,game_2287.jpg,3.2,2.8,3.5,3.1,3.15
1835,movie_2540.jpg,4.3,2.1,4.2,2.9,3.38
1836,movie_2672.jpg,4.5,3.2,4.4,2.9,3.75
1837,game_2204.jpg,1.3,2.7,1.8,2.2,2.0
1838,movie_2441.jpg,4.0,3.3,4.0,3.8,3.78
1839,game_1463.jpg,2.2,2.2,2.2,1.9,2.12
1840,game_1764.jpg,0.8,2.2,1.1,1.5,1.4
1841,movie_2390.jpg,3.7,3.6,4.0,3.8,3.78
1842,game_0881.jpg,2.7,2.3,2.1,2.2,2.33
1843,game_0091.jpg,0.7,1.3,1.2,0.7,0.98
1844,movie_0055.jpg,2.4,2.3,2.9,1.4,2.25
1845,movie_2267.jpg,3.5,2.9,3.5,1.7,2.9
1846,movie_1647.jpg,3.7,2.7,3.5,2.8,3.18
1847,game_0778.jpg,2.2,2.2,1.7,1.8,1.98
1848,movie_1001.jpg,1.2,2.0,1.7,1.5,1.6
1849,game_2055.jpg,3.1,2.9,2.9,3.0,2.98
1850,game_1250.jpg,2.7,1.9,1.8,1.7,2.02
1851,game_1929.jpg,2.8,2.2,2.4,1.3,2.18
1852,movie_1298.jpg,2.2,2.3,2.3,1.1,1.98
1853,movie_1419.jpg,3.4,2.3,3.6,2.2,2.88
1854,movie_0310.jpg,2.6,2.3,2.9,1.9,2.43
1855,game_0525.jpg,3.0,2.6,3.1,1.9,2.65
1856,movie_2349.jpg,2.5,2.8,2.8,2.1,2.55
1857,movie_1817.jpg,1.9,2.2,2.1,1.6,1.95
1858,game_0993.jpg,1.7,2.0,1.8,1.5,1.75
1859,movie_0302.jpg,3.7,3.6,3.5,3.6,3.6
1860,movie_0762.jpg,2.1,2.2,2.3,2.2,2.2
1861,game_2162.jpg,2.9,2.8,2.8,2.3,2.7
1862,movie_0850.jpg,2.6,3.6,3.1,3.2,3.12
1863,movie_1272.jpg,2.8,2.5,2.9,3.0,2.8
1864,movie_0676.jpg,3.8,3.8,4.3,3.6,3.87
1865,game_2265.jpg,3.7,3.0,3.3,2.1,3.02
1866,game_1401.jpg,3.0,2.4,2.7,2.0,2.53
1867,movie_1445.jpg,2.7,3.6,2.7,2.7,2.92
1868,movie_1035.jpg,3.6,3.4,3.6,3.3,3.47
1869,movie_2504.jpg,2.7,2.8,3.4,3.3,3.05
1870,movie_1045.jpg,2.8,3.0,3.3,2.9,3.0
1871,movie_2445.jpg,3.1,3.1,3.5,2.3,3.0
1872,movie_0971.jpg,2.8,3.4,2.9,3.0,3.02
1873,game_2262.jpg,2.7,2.7,3.0,2.7,2.78
1874,game_1907.jpg,3.3,2.7,3.3,2.3,2.9
1875,movie_2351.jpg,2.8,2.2,3.1,2.2,2.58
1876,game_0202.jpg,2.1,2.6,1.8,2.0,2.12
1877,movie_1582.jpg,2.5,2.4,2.1,2.1,2.28
1878,game_1118.jpg,2.7,2.0,2.2,1.8,2.18
1879,movie_2877.jpg,3.7,3.3,4.2,3.3,3.62
1880,game_2000.jpg,1.7,2.0,1.2,1.3,1.55
1881,game_1673.jpg,1.9,2.4,1.9,1.8,2.0
1882,game_1429.jpg,2.8,2.1,1.7,1.5,2.03
1883,movie_0253.jpg,3.5,2.3,3.2,2.1,2.78
1884,game_1519.jpg,3.0,2.3,3.3,2.2,2.7
1885,game_1881.jpg,2.5,1.9,1.3,1.4,1.78
1886,movie_0510.jpg,3.3,3.4,3.6,3.2,3.38
1887,movie_0572.jpg,1.9,2.4,2.1,1.1,1.88
1888,game_1127.jpg,1.9,1.9,1.9,1.6,1.82
1889,game_0848.jpg,1.5,1.9,1.4,1.7,1.62
1890,game_0242.jpg,2.0,2.2,2.1,1.5,1.95
1891,movie_0554.jpg,1.2,2.8,2.2,2.1,2.08
1892,movie_1367.jpg,2.8,2.1,2.8,1.9,2.4
1893,game_1159.jpg,0.8,1.8,1.2,1.5,1.32
1894,game_2132.jpg,2.2,2.2,1.7,1.2,1.83
1895,movie_2635.jpg,3.8,3.4,4.2,3.6,3.75
1896,movie_2990.jpg,4.0,3.8,4.0,3.4,3.8
1897,game_1301.jpg,2.3,2.4,2.6,1.3,2.15
1898,game_2188.jpg,2.3,1.9,2.7,1.6,2.12
1899,movie_1346.jpg,1.3,1.5,3.2,1.8,1.95
1900,game_0592.jpg,2.9,2.3,2.8,1.8,2.45
1901,movie_2680.jpg,3.5,2.8,3.9,2.8,3.25
1902,game_2977.jpg,3.0,2.1,2.7,2.8,2.65
1903,movie_2155.jpg,1.8,1.6,2.2,1.8,1.85
1904,game_2817.jpg,1.6,2.4,2.8,2.1,2.22
1905,game_0834.jpg,2.7,2.1,2.5,2.3,2.4
1906,movie_1233.jpg,2.2,2.6,2.5,1.6,2.22
1907,game_1063.jpg,3.1,2.8,3.0,2.3,2.8
1908,movie_2919.jpg,3.8,3.2,4.1,2.9,3.5
1909,game_0353.jpg,2.7,2.3,1.7,1.8,2.12
1910,movie_2043.jpg,3.3,2.4,3.7,2.2,2.9
1911,game_0459.jpg,2.1,2.0,1.7,1.4,1.8
1912,movie_1117.jpg,2.9,2.4,2.8,2.2,2.58
1913,game_0280.jpg,2.1,2.0,1.6,1.7,1.85
1914,game_2814.jpg,1.3,2.4,2.0,1.2,1.72
1915,movie_2460.jpg,2.6,2.1,2.8,1.2,2.17
1916,movie_0435.jpg,2.7,2.8,2.9,2.2,2.65
1917,game_0887.jpg,2.3,3.2,3.8,2.2,2.88
1918,movie_1624.jpg,3.7,2.9,3.3,3.4,3.32
1919,game_0761.jpg,2.1,2.4,1.6,1.7,1.95
1920,movie_1116.jpg,2.1,2.4,2.8,1.9,2.3
1921,movie_0452.jpg,3.2,2.8,3.4,1.9,2.82
1922,movie_2585.jpg,3.6,2.8,3.9,2.3,3.15
1923,movie_2843.jpg,4.1,3.9,4.1,3.6,3.92
1924,game_0818.jpg,2.2,2.1,1.1,1.3,1.68
1925,movie_0769.jpg,2.6,2.3,2.8,1.2,2.22
1926,game_0456.jpg,1.8,2.2,1.6,1.1,1.67
1927,movie_2212.jpg,2.8,2.7,3.1,2.1,2.68
1928,movie_0243.jpg,3.1,3.2,3.8,2.4,3.13
1929,movie_0672.jpg,3.3,2.3,3.5,2.3,2.85
1930,movie_0089.jpg,2.2,2.8,3.1,2.2,2.58
1931,movie_0977.jpg,3.2,3.2,3.4,1.9,2.92
1932,game_1020.jpg,1.2,2.2,1.3,1.4,1.52
1933,game_1862.jpg,1.4,1.4,1.2,1.2,1.3
1934,movie_2136.jpg,1.1,2.1,2.8,1.8,1.95
1935,movie_1927.jpg,2.5,3.0,4.5,2.8,3.2
1936,game_2574.jpg,2.2,2.4,1.6,2.3,2.12
1937,movie_0073.jpg,3.3,3.1,2.8,3.2,3.1
1938,game_1762.jpg,3.0,2.9,3.1,2.9,2.98
1939,movie_1678.jpg,3.6,2.4,3.3,2.9,3.05
1940,movie_2256.jpg,2.7,2.5,2.8,2.7,2.68
1941,movie_1819.jpg,4.0,2.8,3.5,2.8,3.28
1942,game_2946.jpg,0.6,1.4,1.2,0.9,1.03
1943,game_1003.jpg,2.8,3.0,2.2,3.1,2.78
1944,game_1115.jpg,0.8,1.8,1.6,1.4,1.4
1945,game_2026.jpg,0.8,1.9,1.9,1.4,1.5
1946,game_1987.jpg,0.7,2.6,1.1,0.9,1.33
1947,movie_2462.jpg,1.1,2.3,2.2,1.8,1.85
1948,game_0545.jpg,2.0,1.8,1.8,1.4,1.75
1949,game_1547.jpg,2.7,2.6,2.8,1.3,2.35
1950,movie_0606.jpg,3.5,2.6,3.3,2.3,2.92
1951,game_0251.jpg,1.2,2.6,1.9,1.6,1.82
1952,game_1140.jpg,2.7,2.6,2.7,1.7,2.42
1953,game_0882.jpg,1.4,2.3,2.0,1.6,1.82
1954,game_0325.jpg,1.1,1.4,1.2,1.5,1.3
1955,movie_1656.jpg,3.1,2.7,3.1,1.4,2.58
1956,movie_2907.jpg,2.5,2.4,3.3,1.8,2.5
1957,game_2123.jpg,1.1,2.0,0.8,2.1,1.5
1958,game_2604.jpg,1.6,2.1,1.9,1.5,1.78
1959,movie_0224.jpg,2.0,2.3,2.2,1.3,1.95
1960,game_1489.jpg,3.6,3.7,3.4,2.8,3.38
1961,game_0255.jpg,2.9,2.9,2.7,3.0,2.88
1962,movie_1731.jpg,2.5,2.3,3.4,2.7,2.72
1963,game_2550.jpg,0.3,1.9,0.8,0.9,0.98
1964,game_1128.jpg,0.6,2.9,1.0,1.4,1.48
1965,game_1677.jpg,3.0,1.9,2.3,1.7,2.22
1966,game_2228.jpg,1.9,2.1,1.7,1.4,1.78
1967,game_0358.jpg,1.8,1.9,1.5,1.3,1.62
1968,game_1578.jpg,2.8,2.1,3.7,1.9,2.63
1969,movie_2222.jpg,3.5,2.8,3.2,2.2,2.92
1970,movie_0217.jpg,3.3,2.3,2.8,1.6,2.5
1971,movie_1491.jpg,3.0,2.8,3.3,1.7,2.7
1972,movie_2154.jpg,3.4,2.9,3.4,2.7,3.1
1973,movie_2370.jpg,2.4,1.9,2.8,1.8,2.22
1974,movie_2159.jpg,2.9,3.5,3.3,3.5,3.3
1975,game_1891.jpg,2.2,1.7,2.7,2.0,2.15
1976,game_0420.jpg,2.0,1.8,1.3,1.4,1.62
1977,game_2258.jpg,2.1,2.3,2.2,1.8,2.1
1978,movie_0967.jpg,1.3,1.4,1.3,1.5,1.38
1979,game_1639.jpg,3.0,2.4,2.2,1.7,2.33
1980,movie_1447.jpg,3.2,2.3,3.2,1.7,2.6
1981,movie_2965.jpg,4.2,3.6,4.4,3.5,3.92
1982,game_2022.jpg,2.9,2.7,2.7,1.9,2.55
1983,game_0632.jpg,0.3,1.9,0.4,0.9,0.87
1984,movie_2093.jpg,3.2,3.0,3.2,3.2,3.15
1985,movie_2438.jpg,1.3,1.9,2.8,2.2,2.05
1986,game_2676.jpg,0.3,1.4,0.8,1.2,0.92
1987,game_0873.jpg,2.0,1.9,1.8,1.6,1.83
1988,game_1960.jpg,2.5,2.1,2.2,1.9,2.17
1989,game_1004.jpg,3.0,2.7,3.1,2.4,2.8
1990,movie_2174.jpg,2.8,3.0,3.3,2.7,2.95
1991,game_1425.jpg,2.2,2.4,1.2,1.3,1.78
1992,movie_2796.jpg,4.3,3.8,4.5,3.3,3.97
1993,movie_1021.jpg,4.1,3.8,3.9,3.7,3.88
1994,movie_2888.jpg,3.6,3.4,3.5,2.3,3.2
1995,game_2278.jpg,2.4,1.9,2.1,1.8,2.05
1996,game_0406.jpg,2.3,2.3,1.9,1.9,2.1
1997,game_2349.jpg,2.2,2.0,1.8,1.9,1.98
1998,game_2314.jpg,1.8,2.7,1.5,1.7,1.92
1999,movie_2419.jpg,2.9,3.1,3.4,2.3,2.92
2000,movie_1167.jpg,2.6,2.1,2.5,1.6,2.2
2001,movie_2430.jpg,3.6,3.5,3.7,3.0,3.45
2002,game_1755.jpg,2.3,2.7,2.0,1.3,2.08
2003,movie_0450.jpg,2.7,2.6,2.7,1.8,2.45
2004,game_1558.jpg,0.8,0.9,0.8,1.0,0.88
2005,game_2218.jpg,3.3,2.7,3.1,1.9,2.75
2006,game_1267.jpg,3.0,2.4,2.7,1.8,2.48
2007,game_1604.jpg,2.2,2.2,2.2,1.7,2.08
2008,movie_0956.jpg,2.1,2.8,2.1,1.7,2.17
2009,game_1480.jpg,2.7,3.3,2.8,2.7,2.88
2010,movie_0447.jpg,3.0,2.9,3.1,2.8,2.95
2011,movie_0281.jpg,3.2,2.7,3.6,2.3,2.95
2012,movie_0006.jpg,2.3,2.2,2.2,1.8,2.12
2013,movie_2341.jpg,3.5,3.8,3.6,3.9,3.7
2014,movie_1569.jpg,3.3,2.7,3.9,3.3,3.3
2015,movie_1742.jpg,3.1,2.7,3.3,2.8,2.98
2016,movie_0905.jpg,2.5,2.5,2.1,2.0,2.28
